【問１】あなたのお住まいの地域を教えてください。,【問２】北陸新幹線 福井・敦賀開業で、お住まいの市町へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問３】北陸新幹線 福井・敦賀開業で、自身の生活へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問４】観光が福井県に与える影響は、「良い影響」の方が「悪い影響」より大きい。,上記回答の理由をお答えください（任意）,【問５】一人の県民として、福井県を訪れる観光客を歓迎したい。,上記回答の理由をお答えください（任意）,【問６】福井県はこれからも観光客の目的地・旅先であり続けるべきだ。,上記回答の理由をお答えください（任意）,【問７】福井県やお住まいの市町、および関連団体による観光振興の取り組みを住民として評価している。,上記回答の理由をお答えください（任意）,【問８】観光客が増加することについてどのように思いますか？,上記回答の理由をお答えください（任意）,【問９】観光客が増加することで期待される効果について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１０】観光客が増加することで心配される影響について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１１】観光地として整備する必要があると思われるものについて、当てはまると思う選択肢をすべてお答えください,【問１２】観光客がお住まいの地域に来ることで、自分が住んでいる地域に愛着や誇りを感じる機会がありますか？,【問１３】自分が住んでいる地域を、福井県外の人に自信を持ってお勧めできると感じますか？,上記回答の理由をお答えください（任意）,"【問１４】現在、あなたは福井県での暮らしにどの程度幸せを感じていますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,"【問１５】今から5年後、あなたは福井県での暮らしにどの程度幸せを感じていると思いますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,あなたのご年齢を教えてください。,あなたの性別をおしえてください。
福井市,ややそう思う,数年見なければ判断出来ない,あまりそうは思わない,利用頻度が少ない,ややそう思う,西日本への繋がりが良くない,そう思う,,そう思う,,どちらかといえば評価している,,どちらかと言えば好ましい,,"まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 歴史文化資源の保存活用につながる",,特に心配はない,,"観光スポットを結ぶ交通機関, 観光イベント, 体験施設",3,3,,6,,7,,70歳以上,男性
福井市,あまりそうは思わない,敦賀までなら車で行けるし、敦賀で乗り換えが不便、せめて京都まで伸びるならもっと利用したい,あまりそうは思わない,嶺南方面へは車で行っている,ややそう思う,"県外から来れば車は必須のはず
ある程度お金を使ってくれるのでは",ややそう思う,福井が賑わうのは嬉しい,そう思う,,評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 飲食施設",4,3,,8,海も山も楽しい,5,,50～59歳,女性
坂井市,あまりそうは思わない,駅が無い,そうは思わない,大阪・名古屋へ行くのが不便になった,あまりそうは思わない,よくわからないから,ややそう思う,折角足を運んでくれたのなら,あまりそうは思わない,観て回るには、不便。,どちらともいえない,何も知らない,どちらともいえない,日常が崩されるのは嫌かな,特に効果は期待できない,何も思い浮かばないから,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 治安の悪化",そういうものかなと,観光スポットを結ぶ交通機関,1,1,普段から何も考えていないから,8,不都合な無いから,8,特に何も変わらないと思うから,40～49歳,女性
福井市,とてもそう思う,全国のテレビが福井でロケをしてるから。,とてもそう思う,全国のテレビが福井でロケをしてるから。,全くそうは思わない,,とてもそう思う,,そう思う,,とても評価している,,とても好ましい,,"まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化, 日常生活に影響が出るほどの不安",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 駐車場, 体験施設",5,3,,8,テレビで東京のお店の紹介があっても行けないから,9,,40～49歳,男性
福井市,ややそう思う,観光客が増えそう,あまりそうは思わない,新幹線を利用する機会がない,ややそう思う,,ややそう思う,,あまりそうは思わない,,どちらかといえば評価している,,どちらかと言えば好ましくない,,まちに賑わいが生まれる,,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"トイレ・休憩所等の整備及びユニバーサル化, 駐車場",1,3,,5,,5,,50～59歳,男性
大野市,全くそうは思わない,景気が悪くなっていると感じるから,あまりそうは思わない,関西へ行くのに不便になった,とてもそう思う,観光客は経済に良い影響を与えると思うから。人材の育成も必要,とてもそう思う,賑やかになる,とてもそう思う,世界でも有数な恐竜博物館をもっと価値のあるものに上げていきたい,評価している,発想の面白いイベントが多くなってきた。,とても好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,交通渋滞や路上駐車などの交通環境の悪化,,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場, 体験施設",5,5,,10,,2,賃金の低いのが気になる,50～59歳,女性
越前市,あまりそうは思わない,越前市の越前たけふ駅の周りには何もなく、この駅に降りる観光客はあまりいないと思うから。,そう思う,新幹線のチケットが最寄り駅まで近くなったので、買いやすくなった。,そうは思わない,県外とわず外国の観光客も増えたから。,とてもそう思う,福井県はたくさん魅力的なところがあるのに今一つ PRがうまくいっていない。なので観光客が訪れたら福井の良さをたくさんアピールして歓迎してしたい。,そう思う,北陸新幹線ができたのはそういうことでしょ。,どちらかといえば評価している,全ての市町村の取り組みを評価していないが、あわら市はとても評価している。温泉宿の若旦那がSNSを上手く使いPRも上手。,好ましい,たくさんの方に福井県の魅力が伝わり、また口コミなので増加すれば福井県の予算も増加につながるから。,"観光客の消費によって飲食業や宿泊業が潤う, 地域の知名度が上がる, 観光客との交流が生まれる, 移住・定住のきっかけとなる",,交通渋滞や路上駐車などの交通環境の悪化,以前に観光客が駐車場が少ないとテレビで言っていた。あと交通の便も不便だと言っていたので。,"観光スポットを結ぶ交通機関, 駐車場",3,3,越前市は刃物や和紙なのが有名だが、老若男女、子供など全ての人にはヒットしない。,8,食べ物は日本一美味しい県だと感じている。毎日食べれて幸せに感じる。,8,老後、運転ができなくなった時の交通手段が不安である。,40～49歳,女性
福井市,ややそう思う,名古屋、大阪へのつながりが悪い,あまりそうは思わない,関西方面に利用が不便(料金アップし直通なし),ややそう思う,東京方面が良くても名古屋、大阪方面悪し,そう思う,急激な増しは、避けてほしい,そう思う,郷土料理等のPRあるが価格がアップして地元の人が食出来ない状態になってほしくない,どちらかといえば評価している,福井県の認識が薄い県だから,どちらかと言えば好ましい,一時的に増えるのは、反対です。徐々に増していく努力が良いと思います。,"観光客の消費によって飲食業や宿泊業が潤う, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 自然破壊",,観光スポットを結ぶ交通機関,3,3,,7,食べ物は新鮮で、住宅事情も良い、が交通便が悪い,7,人口も減ってきて空き家が多くなってくるから,70歳以上,男性
福井市,そう思う,観光客が増えている,ややそう思う,嶺南に行きやすい,そう思う,活気がある,そう思う,福井県の良さを知って欲しい,そう思う,福井に活気が出る,評価している,色々なアプリの導入、プレゼント等のキャンペーン,どちらかと言えば好ましい,福井が活気にあふれる,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場, 体験施設",4,3,活気づいてきたがやはり田舎を感じる,6,交通の便、お店等不便に思う事がある,6,自分が年を取るのでその点どうなのか心配,50～59歳,女性
越前市,そう思う,観光客が増える,あまりそうは思わない,関西方面へ乗り換えが必要になった,そう思う,観光による収入は大きいと思う,そう思う,県に良い印象を持ってほしい,そうは思わない,観光地より、住むのに心地よい場所であってほしい,評価している,色々な活動を頑張ってるなと,どちらかと言えば好ましい,知名度が上がるのは嬉しいが、治安が悪くなる可能性もあり、バランスが大事,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化",,"障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 体験施設",4,5,,10,車がないと移動しにくいこと以外は大好きです,8,,20～29歳,女性
勝山市,そう思う,福井の認知が高まりその影響で恐竜博物館が関心が高まった気がします。,あまりそうは思わない,勝山方面の車の量が増えたから,とてもそう思う,改めて福井の観光地や福井県の所在地を認識してくれる人が多くなった気がします。,とてもそう思う,地元にお金を落としてくれるのはとてもいい事だと思う,とてもそう思う,継続的に発信すべきだと思います。,評価している,地元にお金を落としてくれる様に努力している。,とても好ましい,福井県の認知度が上がるから,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる",,交通渋滞や路上駐車などの交通環境の悪化,,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 観光イベント, 飲食施設, 駐車場",4,5,住心地がいいから,9,地元だから,8,住みやすいから,60～69歳,男性
坂井市,そうは思わない,関東への移動は早くスムーズになったが、福井から関西大阪への移動が2時間を切っていたが、サンダーバード乗り換え無し時代より敦賀乗り換えが増え、時間がかかるようになったから。パピラインがサンダーバード車両購入して、敦賀から能登まで走れば良いかも？！,あまりそうは思わない,春江の為、関東への移動の際福井に一回行き、乗り換えが多い、芦原温泉駅での乗り換えを選択すると待ち時間何も無い。,そう思う,実際観光客人員は増えているようだし、プラス面が多い様に思う,そう思う,県民でも行った事が無い場所へ、観光キャンペーンとかを見てると行く気になる。,そう思う,けんみんは人口は減る一方だから。,どちらかといえば評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",電車よりも車移動が多い為。,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 飲食施設, 観光案内所、観光ガイド, 駐車場, 体験施設",4,4,,7,,8,ふ,50～59歳,男性
福井市,そう思う,Ok,とてもそう思う,Ok,そう思う,Ok,そうは思わない,Ok,全くそうは思わない,Ok,どちらかといえば評価している,Ok,どちらかと言えば好ましい,ok,"観光客との交流が生まれる, ガイドなど市民参加の場が広がる",Very good ,自然破壊,Good ,"トイレ・休憩所等の整備及びユニバーサル化, 観光案内所、観光ガイド",5,4,Ok,9,OK,8,,20～29歳,男性
福井市,とてもそう思う,遠出する時に便利になるから。,とてもそう思う,旅行に行く機会が増えたから。,とてもそう思う,経済効果,とてもそう思う,他県にない魅力がある場所が沢山あるから,とてもそう思う,知られていない魅力があるから。,評価している,恐竜が他県の人に認知されてきているから。,とても好ましい,地域経済が潤うから。,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる",,"騒音やごみの増加, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット",5,3,公共の交通の利便性がないから。,6,楽しめる所が少ないから。,6,５年経ってもあまり変わりが無いと思われるから。,50～59歳,女性
越前市,ややそう思う,道の駅に来る人が増えたと思う,ややそう思う,市の税収が増えたら、何かしら市民に還元があるかもしれないので。,あまりそうは思わない,,そう思う,せっかく来福されたので、そういう場面があるならもてなしたい。,そう思う,良い所がたくさんあるのに知られていないと思うので。,どちらともいえない,メディアへのアピールが足りていない感じる。,どちらかと言えば好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 歴史文化資源の保存活用につながる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光案内所、観光ガイド, 駐車場",3,3,住んでいる所には無いが地域を広げれば観光スポットがあるから,8,生活で不便を感じることが、そんなに無いから。,7,福祉関係が現在と変わらないなら老後が不安なので。,60～69歳,女性
福井市,そう思う,観光客が増えた。,あまりそうは思わない,日常生活には影響がありません。,そうは思わない,人口流出が鈍化する。,とてもそう思う,,とてもそう思う,,評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,治安の悪化,,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 観光イベント, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 体験施設",4,4,,10,,10,,50～59歳,男性
南越前町,あまりそうは思わない,,あまりそうは思わない,,ややそう思う,,そう思う,,そう思う,,評価している,,どちらともいえない,,観光客の消費によって飲食業や宿泊業が潤う,,交通渋滞や路上駐車などの交通環境の悪化,,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場",3,3,,6,,7,,60～69歳,女性
若狭町,ややそう思う,敦賀着で小浜線の本数が少ない為、若狭町まで観光客は来ない,とてもそう思う,出張先が金沢に多いため、非常に便利になった,そう思う,勝山に恐竜博物館が出来たことにより、福井県も有名になった,とてもそう思う,若狭町も風光明媚でグルメもいっぱいある,とてもそう思う,嶺南地区をもっとアピールしたい,評価している,地元の飲食店が頑張っているので協力したい,とても好ましい,観光客が増えれば、若い世代も地元に残り、高齢化も少しは緩和出来る,"観光客の消費によって飲食業や宿泊業が潤う, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる",,特に心配はない,,"観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 飲食施設, 宿泊施設、土産物屋, 体験施設",4,5,"鰻、魚料理が何でも美味しいまたマリンスポーツも出来る
三方五湖など風景が綺麗",10,"人情味ある人柄
食べ物が美味しい
自然がいっぱい",10,"観光名所のアピールが今より発展していると思う
地元、年縞博物館も観光地として注目されてきた",60～69歳,女性
越前市,ややそう思う,経済効果を感じるから,ややそう思う,街が活性化するから,そう思う,経済が回るから,そう思う,福井県の魅力を多くの人に知って欲しいから,そう思う,福井県の良さを県外の人に知って欲しいから,どちらかといえば評価している,福井県が活性化しているから,どちらかと言えば好ましい,経済効果があるから,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化, 日常生活に影響が出るほどの不安",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場",4,4,地味な県だが魅力があるから,3,都会より生活が不便だから,3,今と変わらなさそうだから,20～29歳,女性
福井市,ややそう思う,中心市街地の再開発など街が綺麗に整備されたため,あまりそうは思わない,施設や店が混むようになった,あまりそうは思わない,今までは混まずに静かに観光できることがよかった。,とてもそう思う,福井まで来てくれる方には福井に良い印象を持って帰ってもらいたいから,ややそう思う,人が多くなるのは歓迎しないが、良い所は沢山あるので多くの方にそのことは知ってもらいたいと思う。,どちらともいえない,観光振興の詳細を知らないため,どちらかと言えば好ましくない,施設などが混み合うことと、環境美化的な観点であまり増加することは好まない。,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 歴史文化資源の保存活用につながる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, 駐車場",4,5,適度な人と施設により住みやすい。美味しい食材が多い。歴史や自然の見どころも多い。,8,住みやすい,8,そんなに大きな変化はないと思っている。,40～49歳,男性
越前町,あまりそうは思わない,観光客が増えている様子がうかがえないから。,あまりそうは思わない,何もかわらない。恩恵はない。,ややそう思う,,そう思う,来てくれた観光客にはありがたいし、嬉しい,そうは思わない,,どちらともいえない,,好ましい,需要が増える,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる",,日常生活に影響が出るほどの不安,,"観光イベント, 観光マップやパンフレット, 体験施設",3,3,,2,,4,これからも変わらないと思う,30～39歳,女性
勝山市,ややそう思う,連休等、恐竜博物館などへの観光客がおおくなるのか、近隣の食堂が列をなしているから,あまりそうは思わない,新幹線を利用する機会がないから,あまりそうは思わない,なんとなく,そう思う,勝山市に興味を持って欲しいから,そう思う,企業誘致などはみこめないので、観光関連で集客や働く場が増えるといいと思うから,どちらともいえない,一部の観光地だけが賑やかになっているが、それが街中にまではきていない,どちらかと言えば好ましい,一部マナーの悪い方々がいるように思われるから,"観光客の消費によって飲食業や宿泊業が潤う, 地域の知名度が上がる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 自然破壊",,"観光スポットを結ぶ交通機関, 観光イベント",3,4,,8,,0,大雪さえなければ、過ごすのにいい場所だと思うから,50～59歳,女性
敦賀市,そう思う,観光客が増えた。,ややそう思う,出張が楽になった。,そう思う,観光客が増え、特に悪影響が無いから。,そう思う,福井をもっと知ってもらいたい。,そう思う,福井県が活気付くから,どちらともいえない,開業に比べてイベント等が少なくなった。,好ましい,街が活気付く,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる",,"交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光イベント, その他",4,3,,7,,7,変化無い,50～59歳,男性
南越前町,全くそうは思わない,止まる駅がないから,あまりそうは思わない,新幹線に乗る事がないから,そうは思わない,福井駅や敦賀駅では観光客が増えているように感じる,とてもそう思う,とても住み良い県と言うところを知ってほしいから,とてもそう思う,,どちらかといえば評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光マップやパンフレット",3,3,,8,,4,,60～69歳,女性
福井市,そう思う,福井の良さを知ってもらいたいから,そう思う,旦那の仕事に影響があるから,全くそうは思わない,観光で潤ってほしいから,とてもそう思う,福井県の良さを感じてほしいから,とてもそう思う,良さがいっぱいあるから,評価している,頑張っていると思うから,とても好ましい,福井県が賑わってほしい,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",少なからず影響はあると思う,"飲食施設, 宿泊施設、土産物屋",4,4,,8,,8,,30～39歳,女性
坂井市,そう思う,人の行き来が増えるため,あまりそうは思わない,,そう思う,,そう思う,,そう思う,,とても評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, 波及効果により他の地場産業が活気づく, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化",4,4,,5,,8,,40～49歳,男性
大野市,ややそう思う,レンタカー使って訪れている方を見かけるため,そう思う,関東甲信越・東北地方が近くなったと感じるため。出張など。,とてもそう思う,人口が減る中、外貨を得て経済基盤が維持される必要があるため,とてもそう思う,旅の記憶の一つに「人との出会い」があり、また訪れたいと思ってもらえたらと思うから。,とてもそう思う,同様の理由,評価していない,外貨を得る仕組みより来てもらうこと・アピールに注力しており、お店などが盛り上がっていない。,とても好ましい,外貨獲得が必要だから,"観光客の消費によって飲食業や宿泊業が潤う, 波及効果により他の地場産業が活気づく, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる",,自然破壊,,"観光スポットを結ぶ交通機関, 障害者や高齢者への配慮（バリアフリー）",5,5,必ず連れて行く場所があるから。,9,自然豊かな暮らしができているから。,8,現状維持は衰退と同じだが、交通機関の充実など期待できる要素が少ないため（自動運転やダイヤ改善が見込めない）,40～49歳,男性
福井市,とてもそう思う,"首都圏が近くなった気がします
金沢までの観光も足を延ばしてと思う方もいると思います",とてもそう思う,埼玉に住んでいる子供や孫に会いに行きやすくなった,とてもそう思う,"駅ナカが賑わっています
よいことだと思います",とてもそう思う,"スマホで歩いている方を見ます
声掛けして欲しいです",とてもそう思う,永平寺など何回行ってもよいと思える場所がたくさんあります,とても評価している,ガイドボランティアさんがたくさんいること,とても好ましい,街が活性化される,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる, ガイドなど市民参加の場が広がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 体験施設",4,5,何もないけどゆっくりできる,10,地域で見守ることが多いから,9,"ゆったりとした時間がながれる
人口が減少するのは悲しい",60～69歳,女性
大野市,あまりそうは思わない,"観光で来られる方は自家用車が多いと思う
",あまりそうは思わない,新幹線を利用しますが、以前の特急がないから。生活環境も変わらない,ややそう思う,観光客の増加で町が活性化,ややそう思う,また来福したいと思ってほしい,そう思う,四季を通じて楽しめる県だと思うし、田舎だからこその癒しで一息ついて欲しい,どちらともいえない,案外何をやっているか知られていない。,好ましい,町の活性化につながる,"まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 移住・定住のきっかけとなる",,"交通渋滞や路上駐車などの交通環境の悪化, 自然破壊",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド",2,2,住居地は限界集落化し元気がない。何をするにも選択できないし益々衰退しているようにしか感じない,4,良いところとそうで無いところを相殺,3,年齢的に住みにくい町になっている,60～69歳,男性
福井市,そう思う,,ややそう思う,,そう思う,,そう思う,,そう思う,,どちらかといえば評価している,,どちらかと言えば好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 宿泊施設、土産物屋",3,3,,7,,7,,60～69歳,女性
坂井市,ややそう思う,関東方面の方に福井を知ってもらいやすくなった,ややそう思う,東京へ行くのが面倒だと思わなくなった,そう思う,消費活動が活発になると思う,そう思う,せっかく来県してくれたのなら、福井にまた来たいと思ってもらいたいから,そう思う,観光客がたくさん訪れることで、県内が元気になると思うから,どちらかといえば評価している,PRに頑張ってくださっているから,どちらかと言えば好ましい,閑散としているより商店街も活気づくから,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 観光客との交流が生まれる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 飲食施設, 宿泊施設、土産物屋, 駐車場, 体験施設",3,3,お勧めしたいスポットはいくつかあるが、すべて点で完結してしまうから,8,暮らしやすいところだから,8,今後、大きな変化があるとは考えられないから,60～69歳,女性
福井市,そう思う,観光客が増えて、駅前が以前より賑やかになった感じがする,そう思う,関東方面や長野県など、お気に入りの所に出かけやすくなった,そう思う,経済効果が上がって、良い影響が大きいのではないでしょうか??,とてもそう思う,これまで知名度が低かったので、訪れた方々には良い印象を持って帰ってもらい、口コミでさらなる人に来て貰いたい,そう思う,,どちらかといえば評価している,取り組みが、県外の方に、どの程度浸透しているのか分からないので評価しにくい,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる",,歴史文化資源の破壊,,"観光スポットを結ぶ交通機関, 体験施設",2,3,"目玉となる観光スポットや食べ物など、もう少しあるといいのかな?
先日、東尋坊に行きましたが、寂れた感じがしました（行った日が悪かったのかも）",9,環境も良いし皆さん親切で、住むにはとても良い所です,9,,60～69歳,女性
大野市,とてもそう思う,県外や海外の方を観光地でよく見るようになった,とてもそう思う,県外特に長野や東京方面にアクセスしやすくなった,とてもそう思う,経済が良くなる,とてもそう思う,豊かな自然と人間性を知って欲しい,とてもそう思う,まだまだたくさんの観光地があってたくさんの人に楽しんでもらえると思うから,とても評価している,大野市は星空や六呂師でのキャンプなどの開発を進めているから,とても好ましい,福井の良いところを知って欲しい,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 移住・定住のきっかけとなる",,治安の悪化,,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化",3,5,豊かな自然と人間性だから,10,心身共に健康で安心しているため,10,今と変わらない生活を送っていると思うため,50～59歳,女性
越前市,ややそう思う,,ややそう思う,,ややそう思う,,そう思う,,ややそう思う,,どちらともいえない,,どちらかと言えば好ましい,,まちに賑わいが生まれる,,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, その他",ホテル代、飲食代の値上がり,観光スポットを結ぶ交通機関,4,4,,7,田舎て落ち着いた暮らしができる,6,人口現状の影響があると思う,40～49歳,男性
